time_s,athlete_depth_m,center_depth_m
47.279,3.756,7.466
47.378,3.756,7.466
47.483,3.733,7.558
47.581,3.733,7.558
47.686,3.733,7.376
47.783,3.733,7.376
47.883,3.756,7.849
47.984,3.756,7.849
48.072,3.756,8.503
48.166,3.733,8.503
48.255,3.733,7.849
48.34,3.733,7.849
48.431,3.756,6.957
48.526,3.756,6.957
48.623,3.71,7.376
48.717,3.71,7.376
48.816,3.733,8.163
48.908,3.733,8.163
49.008,3.756,7.466
49.102,3.756,7.466
49.196,3.756,7.558
49.294,3.756,7.558
49.388,3.756,7.849
49.488,3.756,7.849
49.577,3.756,7.652
49.678,3.756,7.652
49.771,3.733,8.273
49.863,3.733,8.273
49.962,3.71,7.951
50.053,3.71,7.951
50.149,3.756,7.558
50.248,3.733,7.558
50.336,3.71,8.055
50.437,3.71,8.055
50.533,3.733,6.957
50.62,3.733,6.957
50.716,3.733,8.055
50.808,3.733,8.055
50.901,3.733,7.466
50.993,3.733,7.466
51.073,3.71,7.376
51.153,3.71,7.376
51.246,3.756,7.466
51.326,3.756,7.466
51.42,3.71,7.652
51.516,3.71,7.652
51.608,3.733,7.202
51.688,3.733,7.202
51.783,3.756,7.376
51.875,3.756,7.376
51.953,3.688,7.951
52.036,3.688,7.951
52.131,3.71,7.951
52.223,3.71,7.951
52.314,3.71,7.202
52.397,3.71,7.202
52.49,3.71,7.037
52.584,3.71,7.037
52.684,3.71,7.376
52.771,3.71,7.376
52.864,3.733,7.951
52.965,3.733,7.951
53.052,3.733,7.652
53.147,3.733,7.652
53.244,3.71,7.849
53.334,3.71,7.849
53.428,3.756,7.849
53.523,3.756,7.849
53.614,3.756,7.118
53.708,3.756,7.118
53.802,3.71,7.202
53.88,3.71,7.202
53.961,3.733,7.466
54.057,3.71,7.466
54.151,3.71,7.849
54.245,3.71,7.849
54.337,3.756,7.951
54.431,3.756,7.951
54.526,3.733,7.466
54.622,3.733,7.466
54.715,3.71,7.376
54.809,3.71,7.376
54.902,3.733,7.652
54.982,3.733,7.652
55.077,3.733,8.055
55.179,3.733,8.055
55.269,3.756,7.652
55.362,3.756,7.652
55.454,3.71,7.652
55.541,3.71,7.652
55.632,3.733,7.466
55.726,3.733,7.466
55.819,3.733,7.558
55.913,3.733,7.558
56.007,3.756,8.055
56.103,3.756,8.055
56.198,3.756,7.558
56.289,3.779,7.558
56.366,3.779,7.652
56.446,3.802,7.652
56.532,3.756,7.749
56.623,3.756,7.749
56.72,3.756,7.288
56.817,3.779,7.288
56.911,3.733,7.288
57.014,3.733,7.288
57.107,3.779,7.202
57.203,3.779,7.202
57.307,3.756,7.376
57.414,3.756,7.376
57.505,3.802,7.849
57.601,3.802,7.849
57.696,3.756,7.558
57.782,3.756,7.558
57.877,3.779,7.466
57.977,3.779,7.466
58.064,3.779,7.288
58.158,3.802,7.288
58.255,3.779,7.376
58.347,3.779,7.376
58.445,3.779,7.466
58.54,3.802,7.466
58.634,3.802,7.376
58.73,3.802,7.376
58.828,3.826,7.749
58.92,3.826,7.749
59.016,3.802,7.558
59.111,3.802,7.558
59.205,3.826,7.288
59.304,3.85,7.288
59.396,3.85,7.376
59.489,3.826,7.376
59.585,3.826,7.652
59.684,3.826,7.652
59.778,3.802,7.951
59.869,3.802,7.951
59.966,3.802,7.951
60.06,3.802,7.951
60.163,3.756,7.288
60.253,3.666,7.288
60.348,3.601,7.466
60.437,3.58,7.466
60.533,3.382,7.652
60.628,3.58,7.652
60.733,3.459,7.951
60.836,3.401,7.951
60.94,3.309,7.288
61.035,3.291,7.288
61.119,3.256,7.558
61.215,3.239,7.558
61.315,3.108,7.558
61.405,3.156,7.558
61.502,3.076,7.558
61.595,3.123,7.558
61.69,3.076,7.466
61.784,3.123,7.466
61.883,3.076,7.558
61.975,3.061,7.558
62.055,3.156,7.288
62.154,3.123,7.288
62.245,3.061,7.652
62.343,3.076,7.652
62.44,3.156,7.951
62.534,3.156,7.951
62.632,3.256,7.652
62.723,3.205,7.652
62.819,3.291,7.466
62.913,3.291,7.466
63.009,3.291,7.202
63.108,3.291,7.202
63.201,3.274,7.749
63.291,3.274,7.749
63.374,3.291,7.118
63.465,3.291,7.118
63.556,3.42,7.558
63.637,3.401,7.558
63.73,3.309,7.202
63.809,4.281,7.202
63.89,3.924,8.055
63.985,4.081,8.055
64.053,,7.466
64.151,3.899,7.466
64.237,3.924,7.558
64.315,3.95,7.558
64.393,3.924,7.558
64.473,3.924,7.558
64.552,3.875,7.849
64.632,3.875,7.849
64.725,3.875,7.652
64.803,3.875,7.652
64.885,3.899,7.288
64.978,3.924,7.288
65.072,3.875,7.376
65.167,3.875,7.376
65.26,3.899,7.749
65.341,3.899,7.749
65.432,3.924,7.749
65.51,3.924,7.749
65.59,3.899,7.037
65.667,3.899,7.037
65.754,3.875,7.466
65.843,3.875,7.466
65.934,3.924,7.652
66.013,3.95,7.652
66.095,3.875,7.652
66.191,3.875,7.652
66.284,3.875,7.037
66.379,3.875,7.037
66.479,3.875,7.749
66.564,3.875,7.749
66.644,3.875,7.202
66.739,3.85,7.202
66.833,3.875,7.951
66.933,3.875,7.951
67.025,3.95,7.118
67.118,3.95,7.118
67.224,3.875,7.288
67.311,3.875,7.288
67.389,3.924,7.652
67.466,3.924,7.652
67.546,3.899,7.037
67.629,3.899,7.037
67.72,3.924,7.288
67.815,3.924,7.288
67.91,3.875,7.466
67.987,3.875,7.466
68.068,3.826,7.652
68.146,3.826,7.652
68.226,3.924,8.273
68.305,3.924,8.273
68.403,3.924,8.055
68.493,3.924,8.055
68.573,3.875,7.558
68.668,3.875,7.558
68.763,3.924,7.558
68.855,3.924,7.558
68.95,3.875,7.558
69.038,3.875,7.558
69.116,3.924,7.652
69.201,3.924,7.652
69.296,3.924,8.163
69.391,3.924,8.163
69.483,3.899,7.466
69.585,3.899,7.466
69.673,3.95,7.466
69.77,3.95,7.466
69.868,3.899,7.288
69.957,3.899,7.288
70.054,3.924,7.849
70.149,3.924,7.849
70.244,3.899,7.749
70.343,3.899,7.749
70.428,3.924,7.376
70.525,3.924,7.376
70.625,3.899,7.376
70.713,3.899,7.376
70.814,3.924,7.466
70.903,3.95,7.466
70.999,3.899,7.288
71.097,3.924,7.288
71.187,3.899,7.652
71.27,3.899,7.652
71.372,3.875,7.118
71.457,3.875,7.118
71.558,3.875,7.558
71.658,3.875,7.558
71.742,3.924,7.749
71.839,3.924,7.749
71.938,3.95,7.849
72.038,3.95,7.849
72.124,3.85,7.376
72.223,3.875,7.376
72.32,3.875,7.749
72.414,3.875,7.749
72.502,3.826,7.749
72.598,3.826,7.749
72.699,3.924,7.652
72.795,3.924,7.652
72.887,3.899,7.652
72.979,3.899,7.652
73.071,3.95,7.652
73.168,3.95,7.652
73.264,3.95,8.055
73.358,3.95,8.055
73.453,3.95,7.202
73.556,3.924,7.202
73.646,3.875,8.055
73.745,3.875,8.055
73.832,3.899,7.288
73.914,3.899,7.288
74.015,3.826,7.652
74.102,3.826,7.652
74.199,3.924,7.652
74.292,3.924,7.652
74.387,3.95,7.749
74.483,3.95,7.749
74.578,3.924,7.652
74.681,3.924,7.652
74.775,3.975,7.749
74.864,3.975,7.749
74.959,3.95,7.466
75.062,3.95,7.466
75.151,3.924,7.749
75.251,3.924,7.749
75.344,3.924,7.466
75.44,3.924,7.466
75.531,3.899,7.376
75.613,3.899,7.376
75.716,3.95,7.558
75.801,3.95,7.558
75.893,3.95,7.466
75.973,3.95,7.466
76.069,4.001,7.951
76.163,4.001,7.951
76.256,3.975,7.951
76.353,3.975,7.951
76.449,4.028,7.849
76.54,4.028,7.849
76.624,3.95,7.376
76.729,3.95,7.376
76.838,3.95,7.749
76.917,3.95,7.749
76.999,3.95,7.466
77.089,3.95,7.466
77.171,4.001,7.749
77.262,4.001,7.749
77.343,4.028,7.558
77.434,4.028,7.558
77.529,3.975,7.376
77.621,3.975,7.376
77.7,3.95,7.749
77.783,3.95,7.749
77.874,4.001,7.652
77.952,4.001,7.652
78.035,3.95,7.376
78.13,3.95,7.376
78.224,3.975,7.376
78.303,3.975,7.376
78.398,3.975,7.376
78.489,3.95,7.376
78.571,3.975,7.466
78.65,3.975,7.466
78.73,3.95,7.558
78.828,3.95,7.558
78.916,3.975,7.951
78.996,3.975,7.951
79.075,4.001,7.951
79.156,4.001,7.951
79.232,3.975,7.749
79.312,3.975,7.749
79.399,3.975,7.749
79.488,3.975,7.749
79.58,3.975,7.749
79.66,3.975,7.749
79.741,3.975,7.849
79.836,3.975,7.849
79.931,4.001,7.652
80.023,4.001,7.652
80.105,3.95,7.558
80.181,3.95,7.558
80.265,3.924,7.466
80.358,3.924,7.466
80.438,4.001,8.055
80.533,4.001,8.055
80.629,3.95,7.288
80.72,3.95,7.288
80.797,3.975,7.558
80.879,3.975,7.558
80.973,3.975,7.951
81.065,3.975,7.951
81.146,3.95,7.466
81.237,3.95,7.466
81.325,3.975,7.558
81.416,3.975,7.558
81.507,3.924,7.288
81.585,3.924,7.288
81.664,3.95,7.558
81.752,3.95,7.558
81.843,3.975,7.376
81.935,3.975,7.376
82.034,3.826,7.558
82.123,3.85,7.558
82.207,3.95,7.466
82.303,3.95,7.466
82.399,3.899,7.466
82.491,3.899,7.466
82.587,3.875,7.951
82.678,3.875,7.951
82.775,3.875,7.749
82.867,3.875,7.749
82.963,3.875,7.652
83.06,3.875,7.652
83.154,3.875,7.202
83.264,3.875,7.202
83.361,3.875,6.957
83.454,3.875,6.957
83.55,3.875,7.376
83.645,3.875,7.376
83.738,3.875,7.466
83.831,3.875,7.466
83.932,3.85,7.849
84.023,3.85,7.849
84.116,3.924,7.558
84.215,3.924,7.558
84.317,3.899,7.466
84.4,3.899,7.466
84.501,3.875,7.202
84.591,3.875,7.202
84.687,3.899,7.849
84.783,3.899,7.849
84.879,3.85,7.558
84.979,3.85,7.558
85.069,3.85,7.749
85.166,3.85,7.749
85.265,3.875,7.849
85.363,3.899,7.849
85.458,3.875,7.558
85.554,3.875,7.558
85.651,3.85,7.376
85.742,3.85,7.376
85.831,3.826,7.749
85.923,3.802,7.749
86.023,3.756,7.652
86.116,3.802,7.652
86.208,3.644,7.849
86.301,3.733,7.849
86.398,3.459,7.951
86.5,3.498,7.951
86.588,3.364,7.118
