time_s,athlete_depth_m,center_depth_m
52.676,3.733,7.951
52.744,3.733,7.288
52.823,3.733,7.288
52.895,3.733,7.558
52.955,3.71,7.558
53.019,3.688,7.652
53.082,3.688,7.652
53.143,3.688,7.652
53.205,3.688,7.652
53.269,3.688,7.558
53.332,3.688,7.558
53.409,3.688,7.288
53.493,3.688,7.288
53.568,3.71,7.749
53.647,3.688,7.749
53.724,3.666,7.288
53.797,3.666,7.288
53.859,3.644,7.749
53.92,3.666,7.749
53.985,3.71,7.466
54.049,3.71,7.466
54.13,3.71,7.652
54.21,3.71,7.652
54.282,3.666,7.558
54.344,3.666,7.558
54.407,3.666,7.288
54.47,3.666,7.288
54.532,3.644,7.749
54.595,3.644,7.749
54.658,3.644,7.288
54.727,3.644,7.288
54.801,3.666,7.376
54.864,3.666,7.376
54.946,3.71,7.558
55.019,3.71,7.558
55.086,3.644,7.376
55.163,3.644,7.376
55.221,3.644,7.749
55.291,3.644,7.749
55.368,3.688,7.652
55.442,3.688,7.652
55.502,3.71,8.055
55.566,3.71,8.055
55.652,3.71,7.288
55.724,3.71,7.288
55.803,3.622,7.749
55.885,3.622,7.749
55.977,3.71,7.376
56.051,3.71,7.376
56.129,3.733,7.558
56.19,3.733,7.558
56.272,3.666,7.951
56.356,3.666,7.951
56.426,3.733,7.558
56.489,3.733,7.558
56.549,3.733,7.558
56.611,3.733,7.558
56.677,3.802,8.055
56.757,3.756,8.055
56.831,3.85,7.118
56.894,3.85,7.118
56.975,3.779,7.288
57.047,3.779,7.288
57.11,3.779,7.652
57.176,3.779,7.652
57.254,3.756,7.376
57.331,3.756,7.376
57.401,3.826,7.558
57.468,3.802,7.558
57.543,3.826,7.558
57.614,3.826,7.558
57.691,3.826,7.288
57.764,3.826,7.288
57.853,3.875,7.466
57.933,3.85,7.466
57.998,3.899,7.466
58.062,3.875,7.466
58.121,3.875,7.749
58.185,3.875,7.749
58.247,3.85,7.749
58.313,3.826,7.749
58.373,3.85,7.466
58.441,3.85,7.466
58.5,3.95,7.749
58.567,3.924,7.749
58.627,3.924,7.558
58.689,3.899,7.558
58.771,3.899,7.466
58.833,3.899,7.466
58.917,3.875,7.652
58.99,3.875,7.652
59.069,3.975,7.749
59.143,3.95,7.749
59.223,3.975,7.466
59.296,3.95,7.466
59.359,3.975,7.652
59.424,3.975,7.652
59.507,3.95,8.055
59.584,3.95,8.055
59.66,3.975,7.849
59.723,3.975,7.849
59.784,3.95,7.288
59.848,3.95,7.288
59.907,3.95,7.376
59.969,3.95,7.376
60.053,3.975,7.749
60.123,3.975,7.749
60.187,3.975,7.376
60.25,3.95,7.376
60.314,4.001,8.273
60.393,4.028,8.273
60.455,3.975,7.376
60.54,3.975,7.376
60.613,3.975,7.202
60.69,3.975,7.202
60.767,4.001,7.652
60.841,3.975,7.652
60.906,4.001,8.273
60.987,4.001,8.273
61.061,4.001,7.849
61.127,4.001,7.849
61.201,4.054,7.466
61.263,4.054,7.466
61.326,4.054,7.849
61.387,4.054,7.849
61.449,4.054,8.055
61.513,4.054,8.055
61.591,4.028,7.652
61.652,4.028,7.652
61.717,4.054,7.558
61.778,4.054,7.558
61.841,4.054,8.055
61.903,4.054,8.055
61.97,4.165,7.749
62.049,4.165,7.749
62.129,4.109,7.466
62.202,4.109,7.466
62.268,4.165,7.951
62.343,4.165,7.951
62.41,4.109,7.951
62.484,4.109,7.951
62.547,4.081,7.466
62.613,4.054,7.466
62.689,4.193,7.749
62.762,4.193,7.749
62.832,4.081,7.376
62.925,4.081,7.376
63.009,4.028,7.749
63.079,4.028,7.749
63.138,4.081,7.652
63.201,4.081,7.652
63.268,4.028,7.466
63.342,4.028,7.466
63.404,4.081,7.376
63.469,4.081,7.376
63.529,4.081,7.376
63.591,4.081,7.376
63.655,4.193,7.951
63.718,4.193,7.951
63.796,4.028,7.288
63.857,4.028,7.288
63.919,3.95,8.163
63.98,3.95,8.163
64.042,4.001,8.386
64.105,4.001,8.386
64.17,4.109,7.558
64.229,4.081,7.558
64.292,4.109,7.849
64.374,4.109,7.849
64.45,4.028,7.849
64.512,4.028,7.849
64.591,4.028,7.202
64.653,4.028,7.202
64.734,4.028,7.652
64.809,4.028,7.652
64.871,4.165,7.376
64.932,4.165,7.376
64.997,4.054,7.749
65.077,4.054,7.749
65.153,4.028,7.849
65.23,4.028,7.849
65.293,4.028,7.558
65.355,4.028,7.558
65.434,4.081,7.951
65.492,4.081,7.951
65.555,4.001,7.749
65.621,4.028,7.749
65.687,4.136,7.849
65.765,4.136,7.849
65.838,4.028,7.202
65.916,4.028,7.202
65.994,4.193,7.652
66.057,4.193,7.652
66.118,4.054,7.749
66.182,4.054,7.749
66.244,4.311,7.849
66.323,4.311,7.849
66.406,4.054,7.749
66.48,4.054,7.749
66.562,4.054,7.466
66.634,4.054,7.466
66.694,3.924,7.849
66.773,3.924,7.849
66.836,3.95,7.951
66.914,3.95,7.951
66.998,4.001,7.849
67.077,4.001,7.849
67.152,4.081,7.749
67.229,4.081,7.749
67.292,3.875,7.558
67.369,3.875,7.558
67.435,3.95,7.849
67.497,3.95,7.849
67.565,4.001,7.376
67.641,4.001,7.376
67.74,4.109,7.749
67.838,4.109,7.749
67.915,4.028,7.652
67.991,4.028,7.652
68.062,3.875,7.466
68.16,3.875,7.466
68.229,3.95,7.749
68.291,3.95,7.749
68.354,3.779,7.849
68.415,3.779,7.849
68.479,3.924,7.652
68.539,3.924,7.652
68.603,3.899,7.951
68.685,3.899,7.951
68.757,3.85,7.849
68.836,3.85,7.849
68.912,3.899,7.466
68.986,3.899,7.466
69.061,3.899,7.951
69.136,3.875,7.951
69.207,3.899,7.849
69.271,3.899,7.849
69.337,3.85,7.288
69.396,3.85,7.288
69.46,3.85,7.558
69.521,3.85,7.558
69.585,3.875,7.951
69.649,3.875,7.951
69.729,3.899,7.558
69.806,3.899,7.558
69.885,3.95,7.652
69.957,3.899,7.652
70.02,3.85,7.466
70.082,3.85,7.466
70.141,3.875,7.849
70.206,3.85,7.849
70.274,3.875,7.376
70.352,3.875,7.376
70.432,3.875,7.202
70.505,3.875,7.202
70.568,3.899,7.558
70.63,3.899,7.558
70.693,3.924,7.466
70.756,3.924,7.466
70.821,3.924,7.466
70.887,3.924,7.466
70.957,3.85,7.849
71.019,3.826,7.849
71.086,3.975,7.849
71.146,3.975,7.849
71.207,3.924,7.749
71.275,3.924,7.749
71.351,3.899,8.055
71.412,3.899,8.055
71.475,3.875,7.652
71.554,3.875,7.652
71.614,3.899,7.849
71.678,3.899,7.849
71.756,3.924,7.749
71.832,3.924,7.749
71.901,3.875,7.466
71.974,3.875,7.466
72.037,3.924,7.376
72.122,3.924,7.376
72.196,3.899,7.202
72.269,3.899,7.202
72.349,3.85,7.202
72.446,3.85,7.202
72.518,3.826,7.376
72.584,3.826,7.376
72.659,3.875,7.376
72.722,3.85,7.376
72.789,3.875,7.466
72.867,3.875,7.466
72.944,3.924,7.558
73.028,3.924,7.558
73.112,3.899,7.466
73.185,3.899,7.466
73.256,3.875,7.376
73.317,3.875,7.376
73.381,3.899,7.202
73.442,3.899,7.202
73.505,3.875,7.558
73.569,3.875,7.558
73.649,3.826,7.652
73.726,3.826,7.652
