time_s,sport,exercise,camera_view,phase,pose_status,left_hip_angle_deg,right_hip_angle_deg,left_knee_angle_deg,right_knee_angle_deg,left_ankle_angle_deg,right_ankle_angle_deg,left_shoulder_angle_deg,right_shoulder_angle_deg,left_elbow_angle_deg,right_elbow_angle_deg,trunk_lean_angle_deg,athlete_depth_m,center_depth_m
97.4,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,173.58,174.97,175.14,176.77,159.95,178.93,173.13,161.79,163.93,172.64,0.3,3.724,3.636
97.485,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,173.58,174.97,175.14,176.77,159.95,178.78,173.13,161.79,165.07,172.64,0.3,3.724,3.636
97.562,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,173.6,174.97,175.02,176.77,160.05,178.78,172.79,163.25,165.97,175.39,0.3,3.68,3.593
97.639,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,172.73,175.02,175.84,177.54,162.65,179.7,172.84,163.2,165.97,175.39,0.3,3.68,3.593
97.715,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,172.13,175.02,175.84,177.54,165.36,179.7,175.11,163.2,164.3,175.39,0.6,3.68,3.657
97.796,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,172.08,173.53,175.84,178.39,168.18,179.7,174.85,163.84,165.68,175.02,0.3,3.68,3.657
97.87,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,172.04,174.09,175.97,178.47,171.0,179.74,174.52,161.18,165.44,172.6,0.6,3.77,3.572
97.929,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,172.87,174.12,175.14,177.62,168.08,175.91,175.16,161.79,163.74,173.57,0.6,3.77,3.572
98.004,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,172.87,174.12,175.14,177.62,165.27,178.93,173.84,161.79,165.63,173.21,0.6,3.747,3.636
98.071,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,172.89,174.14,175.02,177.54,165.36,178.87,173.49,163.25,166.51,175.9,0.6,3.747,3.636
98.131,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,172.89,174.78,175.02,177.48,165.36,178.81,173.49,161.16,166.51,174.44,0.9,3.866,3.657
98.192,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,172.81,174.74,175.14,177.54,165.27,178.87,174.91,162.65,164.59,176.27,0.91,3.866,3.657
98.255,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,172.81,174.7,175.05,177.48,169.09,178.66,174.57,162.69,164.92,175.9,0.91,3.747,3.702
98.315,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,172.81,174.7,175.05,177.48,166.39,178.66,174.91,163.24,164.59,176.82,0.91,3.747,3.702
98.381,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,172.84,174.7,174.93,177.48,163.88,178.66,173.55,163.24,166.51,176.82,0.91,3.818,3.68
98.442,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,174.26,174.7,174.11,177.48,163.88,178.66,172.94,163.24,165.41,176.82,0.61,3.818,3.68
98.51,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,174.26,174.7,174.11,177.48,163.88,178.66,172.94,163.24,165.41,177.66,0.61,3.842,3.68
98.568,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,174.26,174.71,174.2,177.57,165.36,178.72,172.58,163.2,166.31,176.44,0.61,3.842,3.68
98.632,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,174.26,175.57,174.2,175.89,168.18,177.89,172.19,163.2,167.21,175.22,0.61,3.77,3.657
98.697,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,172.89,175.57,174.93,175.89,168.27,177.89,174.85,163.2,164.59,176.44,0.9,3.77,3.657
98.774,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,172.89,175.58,174.93,175.87,165.46,175.03,174.85,163.2,163.52,176.44,0.9,3.724,3.636
98.855,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,172.95,175.58,174.93,175.87,165.46,175.03,173.07,163.72,166.31,177.34,0.9,3.724,3.636
98.928,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,172.95,175.62,174.93,175.87,165.46,175.03,173.44,163.16,165.41,175.57,0.9,3.702,3.68
98.993,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,172.95,175.62,175.76,174.97,161.91,171.26,173.07,163.16,165.77,175.57,0.9,3.702,3.68
99.068,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,172.95,175.62,175.76,174.97,161.91,174.12,173.07,163.16,165.77,175.57,0.9,3.77,3.724
99.132,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,172.95,176.19,175.76,175.06,156.82,174.21,173.07,162.03,164.69,176.27,1.19,3.77,3.724
99.209,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,172.95,176.19,175.84,175.06,152.89,174.21,173.07,162.03,164.69,176.27,1.19,3.818,3.702
99.27,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,172.93,174.7,175.87,175.81,152.89,171.4,173.07,163.24,164.69,175.57,0.9,3.818,3.702
99.335,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,173.76,174.68,174.22,175.92,156.15,171.48,173.07,163.24,164.69,174.3,0.9,3.702,3.636
99.419,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,172.87,174.68,175.87,175.92,155.33,171.48,173.49,162.11,164.33,172.53,0.91,3.702,3.636
99.495,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,172.87,174.65,175.87,176.77,155.33,175.03,173.13,162.11,165.24,172.53,0.91,3.702,3.636
99.575,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,172.87,174.69,175.78,176.77,156.82,175.03,173.13,162.07,165.24,172.85,0.9,3.702,3.636
99.634,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,172.87,174.69,175.78,175.94,156.82,171.48,171.84,162.07,167.06,172.85,0.9,3.77,3.657
99.695,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,172.87,174.71,175.78,175.83,152.19,171.4,173.49,162.07,164.33,172.53,0.9,3.77,3.657
99.78,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,172.87,174.71,175.87,175.83,148.39,171.4,173.49,163.59,164.33,175.27,0.9,3.614,3.702
99.851,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,172.93,174.71,175.78,175.83,154.45,171.4,173.07,162.07,164.69,172.53,0.9,3.614,3.702
99.917,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,172.93,175.31,175.78,175.83,156.82,171.4,173.07,159.99,165.24,171.05,1.2,3.724,3.747
99.997,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,172.93,175.31,175.78,175.83,156.82,171.4,173.07,159.99,164.69,171.05,1.2,3.724,3.747
100.071,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,172.93,175.31,175.78,175.83,156.82,174.12,173.07,159.99,164.69,171.05,1.2,3.77,3.68
100.134,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,172.87,174.71,175.78,175.83,154.45,174.12,171.84,162.07,166.53,172.53,0.9,3.77,3.68
100.218,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,172.87,173.9,175.78,177.41,152.19,174.88,171.84,162.07,166.53,172.53,0.9,3.657,3.702
100.294,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,172.27,173.86,175.78,177.52,152.19,174.96,174.1,162.07,164.88,172.53,1.21,3.657,3.702
100.376,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,172.27,173.86,175.78,177.52,152.19,174.96,174.1,162.07,164.88,172.53,1.21,3.794,3.747
100.453,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,172.24,173.86,174.97,177.52,156.64,172.23,174.1,162.07,164.33,172.53,1.21,3.794,3.747
100.53,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,172.24,174.45,174.97,177.52,155.28,172.1,174.1,159.99,164.33,169.82,1.51,3.77,3.724
100.605,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,172.24,174.45,174.97,177.52,153.02,172.1,172.45,161.48,167.06,172.53,1.51,3.77,3.724
100.666,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,172.24,174.45,174.97,177.59,150.87,172.02,172.45,161.48,167.57,171.3,1.51,3.794,3.702
100.728,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,173.69,173.82,174.13,176.69,153.02,171.26,171.43,162.69,167.98,171.88,0.91,3.818,3.702
100.791,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,173.69,173.82,174.13,176.69,155.28,171.26,171.43,162.69,167.98,171.88,0.91,3.657,3.68
100.858,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,173.63,172.93,174.13,178.37,160.14,172.1,169.82,162.73,171.17,171.6,0.92,3.657,3.68
100.932,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,173.63,172.93,174.13,178.37,162.75,172.1,169.82,162.73,171.17,171.6,0.92,3.68,3.702
101.015,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,173.02,172.93,174.13,178.37,160.14,172.1,172.1,163.28,168.95,172.43,1.23,3.68,3.702
101.076,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,173.02,172.93,174.13,178.37,160.14,172.1,170.88,163.28,170.72,172.43,1.23,3.593,3.747
101.156,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,172.95,173.75,174.13,176.81,160.14,171.34,170.95,162.73,170.72,171.6,1.23,3.593,3.747
101.217,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,172.95,173.71,174.13,177.63,160.14,175.03,170.95,162.77,170.72,171.34,1.24,3.657,3.747
101.28,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,172.95,173.71,174.13,176.81,155.28,171.34,170.49,161.31,171.63,169.88,1.24,3.657,3.747
101.34,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,172.89,173.74,174.13,176.77,153.02,174.21,169.41,161.31,172.78,169.63,1.25,3.724,3.77
101.406,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,172.95,173.7,174.03,177.59,157.75,177.89,169.35,161.93,172.78,171.37,1.25,3.724,3.77
101.48,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,172.95,173.71,174.03,177.63,160.24,177.89,168.85,159.89,173.72,169.1,1.24,3.77,3.724
101.546,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,172.95,173.67,174.03,177.67,160.24,177.76,168.32,158.49,173.26,166.57,1.24,3.77,3.724
101.608,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,172.95,173.67,174.03,177.67,160.24,177.89,168.32,158.49,172.8,167.71,1.24,3.702,3.747
101.675,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,172.95,173.67,174.88,177.67,156.91,177.89,166.67,155.08,175.46,161.8,1.24,3.702,3.747
101.751,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,172.11,173.67,176.57,177.67,154.65,175.03,166.67,153.76,175.46,159.34,1.24,3.747,3.747
101.827,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,171.54,172.84,176.59,179.26,149.9,178.66,163.99,152.47,179.26,156.91,1.54,3.747,3.747
101.892,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,171.54,172.84,176.59,179.26,147.71,178.66,163.32,152.47,178.17,156.91,1.54,3.842,3.724
101.97,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,171.47,172.83,175.75,179.32,144.54,178.66,161.0,150.38,175.13,154.69,1.54,3.842,3.724
102.033,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,171.52,172.83,174.93,179.32,145.39,175.79,159.45,149.14,172.59,152.33,1.53,3.747,3.747
102.093,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,171.47,172.83,175.66,179.25,150.84,175.73,158.75,147.95,172.48,151.14,1.54,3.702,3.747
102.155,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,170.86,172.83,175.56,179.25,157.09,175.73,160.87,147.95,173.99,151.14,1.85,3.77,3.747
102.219,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,170.86,172.83,175.56,179.25,157.09,175.73,157.05,143.67,169.51,144.88,1.85,3.77,3.747
102.302,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,170.86,172.83,175.56,179.25,157.09,175.73,154.7,140.63,167.55,139.41,1.85,3.866,3.794
102.377,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,170.86,172.17,175.56,179.32,159.58,175.79,149.56,138.3,158.24,133.99,1.55,3.818,3.794
102.449,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,170.78,172.17,175.56,179.32,159.58,175.79,147.09,138.3,152.1,132.78,1.56,3.77,3.818
102.516,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,170.13,172.17,175.59,179.25,159.58,178.74,143.13,137.26,141.48,131.74,1.87,3.77,3.818
102.593,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,170.13,172.13,175.68,179.19,158.16,178.53,140.93,138.38,138.11,130.3,1.88,3.842,3.866
102.671,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,170.13,172.18,175.68,178.27,160.85,177.82,135.31,133.24,128.55,124.22,1.88,3.842,3.866
102.73,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,170.11,172.13,175.71,178.27,163.67,177.99,134.04,134.39,127.24,125.12,1.89,3.842,3.89
102.8,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,171.51,172.13,174.84,178.19,164.8,177.74,126.33,130.11,117.41,119.5,1.58,3.842,3.89
102.883,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,171.51,172.13,174.84,178.19,164.8,177.74,123.42,128.91,114.49,118.31,1.58,3.77,3.747
102.952,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,171.51,172.13,174.93,179.07,163.58,178.39,118.52,122.3,105.35,109.06,1.58,3.77,3.747
103.015,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,171.44,172.13,175.69,179.07,165.75,178.39,118.6,122.3,103.97,109.06,1.59,3.818,3.89
103.077,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,170.47,172.13,177.43,179.07,164.89,178.06,118.14,119.6,101.63,107.26,1.6,3.818,3.89
103.137,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,170.47,172.08,177.43,179.12,164.89,178.39,116.69,120.96,100.18,108.43,1.6,3.77,3.818
103.201,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,170.47,172.13,177.36,179.0,168.87,178.46,115.21,119.6,98.83,105.03,1.6,3.77,3.818
103.264,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,170.47,172.13,177.36,179.0,165.96,175.49,113.29,118.2,97.39,103.37,1.6,3.657,3.724
103.327,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,171.37,172.18,175.59,179.0,168.88,178.46,111.8,110.74,96.91,97.42,1.59,3.657,3.724
103.402,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,171.37,172.18,175.59,178.11,168.88,179.35,111.8,110.74,97.13,97.42,1.59,3.614,3.702
103.462,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,171.45,172.23,175.59,178.06,165.83,179.35,111.0,109.18,90.33,94.21,1.58,3.593,3.702
103.524,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,171.38,172.23,176.46,178.19,162.02,179.26,111.09,105.94,90.33,91.33,1.58,3.614,3.747
103.588,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,170.74,172.23,176.46,178.19,159.2,176.3,113.15,107.93,84.52,91.36,1.9,3.614,3.747
103.651,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,170.74,172.23,176.46,178.19,159.2,176.3,113.15,108.34,83.49,94.57,1.9,3.657,3.724
103.713,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,170.05,172.84,178.21,178.19,158.32,176.3,111.54,104.0,66.45,90.0,2.19,3.657,3.724
103.778,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,170.05,172.84,178.21,178.11,156.96,176.83,111.21,104.31,57.99,90.31,2.19,3.551,3.614
103.838,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,170.05,172.84,178.21,178.11,159.89,173.47,105.52,100.82,52.31,83.09,2.19,3.551,3.614
103.902,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,170.05,172.84,178.21,178.11,162.97,173.47,102.62,99.05,54.59,79.41,2.19,3.531,3.593
103.965,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,171.69,170.7,174.73,178.09,164.72,174.35,102.71,103.59,35.36,53.62,1.58,3.531,3.593
104.043,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,171.06,171.27,174.73,178.09,164.72,174.35,102.03,104.13,34.06,49.53,2.23,3.572,3.636
104.124,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,171.16,171.32,174.73,177.99,164.72,174.45,94.33,97.62,13.92,36.96,2.2,3.593,3.636
104.199,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,170.19,171.32,176.4,177.99,160.84,174.45,94.43,95.99,12.59,38.51,2.21,3.531,3.702
104.275,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,169.57,171.34,176.4,178.06,163.91,174.45,97.98,91.16,31.34,102.56,2.5,3.551,3.702
104.362,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,169.05,171.95,176.4,178.06,167.11,176.88,96.71,89.25,54.71,101.52,3.11,3.636,3.77
104.437,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,168.44,171.95,176.4,178.06,170.43,176.88,91.82,89.14,83.63,80.48,3.42,3.636,3.77
104.512,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,168.45,173.43,176.32,177.18,168.15,176.88,90.08,87.04,82.18,69.44,3.73,3.614,3.724
104.585,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,168.45,172.83,176.24,177.08,172.08,177.47,86.66,85.96,91.04,79.26,3.42,3.614,3.724
104.647,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,168.44,172.83,176.33,177.08,171.3,174.55,84.99,84.44,91.67,80.78,3.42,3.614,3.724
104.712,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,168.55,171.92,176.26,178.85,168.22,173.73,78.47,81.09,102.65,136.22,3.38,3.614,3.724
104.793,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,167.68,171.32,178.04,178.85,164.25,173.73,76.95,79.39,104.17,179.21,3.08,3.531,3.636
104.867,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,167.42,171.2,178.13,178.83,164.19,173.82,73.56,79.43,100.15,109.23,3.13,3.531,3.636
104.948,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,167.42,172.11,178.13,177.92,164.19,173.82,72.2,77.4,99.52,109.46,3.13,3.51,3.614
105.023,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,167.79,172.88,178.16,177.15,162.38,170.87,71.22,74.37,100.1,112.03,2.88,3.49,3.614
105.088,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,167.67,172.83,178.16,177.15,162.38,170.87,71.34,72.9,101.45,111.5,2.91,3.49,3.572
105.148,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,167.55,172.69,178.16,176.37,161.25,174.55,66.97,68.63,111.71,109.53,2.96,3.49,3.572
105.209,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,168.32,172.64,176.36,176.37,162.16,177.47,67.09,68.68,111.35,108.17,3.0,3.431,3.531
105.274,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,167.93,172.48,176.36,176.37,162.16,177.47,61.56,61.88,121.0,119.01,3.1,3.451,3.531
105.348,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,168.83,173.05,174.64,176.42,165.92,177.47,59.41,61.26,122.88,120.78,3.47,3.393,3.551
105.421,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,168.69,171.24,174.64,177.44,165.92,177.47,55.19,52.89,132.04,130.48,3.18,3.412,3.551
105.489,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,168.83,170.48,174.64,177.6,168.97,176.88,53.79,53.69,120.28,128.87,2.81,3.302,3.593
105.554,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,167.39,170.34,173.66,177.33,173.1,177.57,48.52,50.78,142.35,130.24,3.32,3.32,3.593
105.615,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,166.27,170.27,175.51,177.22,172.2,178.12,47.76,50.86,146.52,127.3,3.37,3.356,3.68
105.677,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,164.74,169.63,173.95,176.51,173.53,175.78,46.47,50.61,150.25,128.51,4.24,3.393,3.68
105.743,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,163.22,169.34,174.04,176.74,176.5,176.0,47.48,50.91,150.77,128.31,4.87,3.451,3.702
105.824,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,162.96,169.23,174.04,176.63,176.99,175.89,45.65,45.9,154.12,135.11,4.95,3.47,3.702
105.896,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,161.78,169.23,175.81,176.63,176.14,176.05,45.2,43.89,154.83,137.12,4.99,3.47,3.531
105.96,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,161.24,170.84,174.94,175.58,179.62,175.94,41.81,41.56,160.03,137.48,5.62,3.49,3.531
106.045,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,160.97,170.89,174.84,175.42,179.95,178.99,42.1,41.56,158.7,137.66,5.66,3.531,3.531
106.112,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,160.05,169.76,174.93,175.42,170.44,178.99,42.44,38.21,156.61,141.96,5.42,3.51,3.531
106.178,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,160.05,169.64,174.93,174.51,170.44,174.92,42.44,39.02,156.61,139.82,5.46,3.356,3.49
106.237,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,158.04,168.16,175.13,174.73,173.26,174.73,42.08,39.94,154.97,136.94,5.76,3.356,3.49
106.32,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,157.27,168.12,175.21,174.78,172.47,174.6,42.84,39.94,153.65,135.94,5.87,3.356,3.393
106.4,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,155.53,167.63,176.95,174.91,171.66,177.71,43.66,39.93,152.17,134.52,6.16,3.356,3.393
106.471,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,155.1,166.6,176.95,174.03,174.89,176.83,44.59,40.96,150.33,134.86,5.65,3.338,3.356
106.55,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,156.63,165.14,175.95,174.03,178.21,176.83,43.17,39.16,153.83,136.47,4.67,3.356,3.356
106.612,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,156.63,165.14,176.72,174.03,178.2,176.83,43.17,37.85,153.83,137.78,4.67,3.375,3.375
106.678,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,156.17,165.14,176.04,174.03,175.44,176.56,40.48,35.91,156.84,140.09,4.71,3.375,3.375
106.755,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,155.08,165.31,176.06,174.08,175.44,176.31,40.66,35.11,157.73,140.3,5.25,3.338,3.338
106.837,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,155.1,165.31,175.97,174.21,176.0,176.69,39.34,33.27,157.99,143.44,5.25,3.338,3.338
106.913,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,155.1,166.35,175.97,174.47,176.0,177.52,39.34,33.52,157.99,142.15,5.83,3.451,3.32
106.99,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,155.56,166.6,175.9,174.3,176.07,177.39,38.52,32.29,158.35,141.5,5.71,3.47,3.32
107.071,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,154.05,166.72,176.76,175.2,176.14,174.4,39.45,31.26,159.31,142.82,6.78,3.51,3.302
107.149,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,154.08,167.19,176.57,176.41,175.81,174.88,39.45,31.83,159.18,141.43,7.26,3.51,3.302
107.223,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,154.52,167.04,176.49,176.41,175.89,174.88,38.65,32.53,159.41,142.19,7.26,3.451,3.266
107.286,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,152.65,167.11,178.26,176.61,171.94,168.98,39.64,31.83,159.54,141.43,7.74,3.451,3.266
107.371,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,152.19,167.11,178.26,176.61,171.94,168.98,40.46,31.83,159.31,141.43,7.82,3.451,3.266
107.444,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,151.2,168.14,178.33,176.73,168.01,169.1,40.11,30.28,161.88,144.59,8.91,3.451,3.266
107.52,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,151.2,168.06,178.33,176.92,164.96,169.37,40.11,30.28,161.88,144.59,8.91,3.393,3.249
107.581,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,151.15,168.06,178.37,176.92,165.96,169.37,41.09,29.77,159.27,145.1,8.91,3.393,3.249
107.643,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,151.67,167.93,179.25,176.92,168.0,169.51,40.94,30.41,158.77,143.27,8.53,3.412,3.232
107.706,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,149.32,167.93,179.94,176.92,166.05,169.51,40.76,30.41,160.44,144.59,9.55,3.412,3.232
107.767,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,149.32,168.06,179.89,176.92,165.09,169.37,40.76,29.77,158.99,145.1,9.46,3.431,3.215
107.83,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,149.86,167.22,179.94,178.51,165.2,166.97,40.27,30.28,158.99,145.93,9.37,3.431,3.215
107.901,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,150.38,167.26,179.77,178.6,165.32,166.97,39.8,30.15,158.99,145.93,9.2,3.375,3.215
107.98,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,150.33,167.26,179.88,178.71,159.73,163.63,39.8,30.15,158.99,145.93,9.2,3.375,3.215
108.054,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,150.73,167.35,179.94,178.51,157.13,160.45,39.35,30.15,158.8,145.93,9.11,3.375,3.232
108.155,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,150.26,167.5,178.28,178.49,158.85,163.41,40.58,31.66,155.65,142.54,8.86,3.375,3.232
108.235,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,150.4,167.62,178.51,178.38,158.95,160.23,40.95,32.11,155.28,141.97,8.79,3.338,3.232
108.313,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,151.43,168.67,178.3,178.36,158.95,160.12,40.95,33.44,153.55,139.5,8.9,3.338,3.232
108.399,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,151.81,167.71,178.35,178.76,160.58,165.01,41.02,32.74,153.34,140.9,8.75,3.338,3.198
108.479,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,154.62,168.18,179.74,179.78,158.81,156.84,41.61,33.17,150.81,141.1,7.87,3.338,3.198
108.555,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,154.89,168.18,178.89,179.78,160.96,156.84,41.85,33.17,151.75,141.1,7.81,3.338,3.215
108.631,Weightlifting,Clean & Jerk,Side View,Not Detected,Detected,154.95,168.07,178.91,180.0,154.38,156.96,41.85,35.21,151.75,137.54,7.81,3.338,3.215
